"","photo_id","business_id","caption","label","length","stars","len_word"
"16999","m7e8uq8-Ivj4S65qFPamqw","Ki8seQY5mtXc36xjoMfeDA","spaghetti sandwich flour","food",47,3.5,3
"17000","m8Rvi6r7m1RBfVWrFrfrxg","DkZuVzYuylBanEsWK7mNGw","fried chicken","food",28,4,2
"17001","m8WY-OSKI9HpefPXZ2SYUQ","3BCsAgo_1i4xMuTyLKMLRQ","bowl","food",15,4.5,1
"17002","m8XK6sTm89E7wc3kJVyJqA","ASuPC0RuCgfGj7-9j_DNZg","burger poutine","food",27,4,2
"17003","m8ZTMd8kvkVDceWN0eVFnw","kNvukrzit0u-NfD6xvFMrQ","black garlic tonkatsu","food",21,5,3
"17004","m8b--HPqdZBpnJbOFUzuHQ","i7_JPit-2kAbtRTLkic2jA","pear cheese cake","food",16,4,3
"17005","m8gux2VbRwlnz7kRDFKZyw","6tSvz_21BMo3a4GaItwa0g","scallop deliciou combination","food",90,4,3
"17006","m8x0l_RJo7oNDg4OdQXQEA","iX2c4IzH_L5F6FM5GD3SUQ","ice cream","food",14,4.5,2
"17007","m9H6qHFXHDWzcw_SBkyu2Q","wEc4JE2NYQr1RnGjGr4q7w","pizza","food",21,4,1
"17008","m9NNA8pxVQqZr4a_MuJgnQ","0kzPQQL8wVcHlBQzMdRdWQ","chicken wing","food",13,3.5,2
"17009","m9TAxUTrXuHOYiWdcDdKDw","dAmVTQ6ukuLh4UxTmBoRkg","clockwise chicken honey latte classic hazelnut","food",127,4,6
"17010","m9UwydcsepKZ1m-QX-lTBQ","uP3H5bcsiTXM0k0xQhRndg","cheese","food",80,4.5,1
"17011","m9Zc6PQJzyGH0AJUUlqfsA","YuhAHVsstmDENWuZM30tMA","chicken satay","food",13,4.5,2
"17012","m9ZxzISZ8WXrUCoFrIV4uw","ArVI5W62YpMxjTL0cyz6MQ","house salad complimentary lunch special","food",49,3,5
"17013","m9dsyZbhORVGi4_6fH-8wA","2weQS-RnoOBhb1KsHKyoSQ","pork rib","food",9,3.5,2
"17014","m9o_1kxhyPsBngsNw3VUcg","cRBIvRyynPBjDi2y49PV6g","scallop rice super delicou","food",33,4,4
"17015","mANY0UTmMfR7a-SKXKEd0A","L2njv1aLZMjGUEEThUldog","cheese","food",18,4,1
"17016","mB96SjI99VK5QATX-GIi-A","MyITm7hhBUqRmz2PqlfhOw","lunch special turkey reuben side chicken rice soup","food",60,4,8
"17017","mBJk__udlv5h4KJgpcgn2A","4uISbaUPJLVECBHIi3tpxA","veggie noodle","food",35,4,2
"17018","mBOCPioDkwbcb-2d4891kA","vzrcPqSdRY41GoO5DR5pYA","cinnamon bread pudding","food",22,3,3
"17019","mBbulfZw2hRs-3wc-NqEzg","4Pl-ziYL2oerGyIPlwVdmA","basil fried rice","food",16,5,3
"17020","mBcHhFzhzmZCw3HEnVOjeg","XBIgiDL_sXYOroaX4ULaUw","chicken salad","food",30,2,2
"17021","mBchx6dGUHVX-cCVNDUIIw","2xjMLX8vNpQEisRKPgbP_w","strawberry macaron jam","food",62,3.5,3
"17022","mBczX_tzOJVKNVZ79DqQtA","fHN2vxGJYpxELmdzADhksA","lobster roll","food",64,3.5,2
"17023","mBpVTyl_2rWyuTiYJ6LStw","ejKXczjEkm1gzyRdblQm8w","bowl tofu steak","food",38,4,3
"17024","mCI6ISycf99PaVj-jKI7_g","H8rjk0XlGSaTGBNLrBLhXw","garlic parsley butter breadstick","food",37,2.5,4
"17025","mCPEspHey2tZ3mYvoDDIWQ","5aeOewSy4RiI8sLLWpeNGA","cheese tart","food",19,3,2
"17026","mCWJF49jlDHoGVMEb-5inQ","R_ZlcX46pPdjhjmfd043LA","brussel bacon caramelized onion balsamic","food",81,4,5
"17027","mCZNQnJsPNuxQK6Mg_SP_A","DEeGnshpgUOIOjhq_dd5Ug","grilled chicken wing","food",21,4,3
"17028","mCczuesxZnf-Kd--jRhfPA","9MpWhQOYziJ38EB7MctxcA","chicken curry rice bread","food",24,3.5,4
"17029","mCeOyHW6_UrBQ-6j4djpvg","4Qr01ALyMyV-ZwHrP2purg","breakfast sandwich southern style biscuit","food",47,2.5,5
"17030","mCeXRIKZ9aAwHFKVho-12Q","H3cMcV9KK3g2pi68lDNsng","carbonara shrimp","food",23,4,2
"17031","mD5ieqVWG1oSDqFK1jxTNw","pgomg_u3H2RtEVUYUcngXQ","chocolate sauce syrup","food",71,4,3
"17032","mDVwNdFVFBm38jHlsbjIlw","UNfiku8qEyvGYjPK7w_gxQ","smoked salmon salad","food",19,3.5,3
"17033","mDiA5zmtqnRI-dZG8TxQ3A","olmCDBoMF-EhN8U2livBSg","deliciou cake","food",49,4,2
"17034","mDrDTLqaTL3lbUHJeKCyOQ","gNXfe1et9eZ7ytIsQCHXog","jalapeno burger","food",15,4,2
"17035","mDwwu7_jXKyOTjUDt-TWfw","UpzKtM6NaCa6arJksV5oeA","burger","food",15,4,1
"17036","mE1EhZmnkeAqK5X56nF0OQ","awI4hHMfa7H0Xf0-ChU5hg","crab lobster pan roast","food",28,4.5,4
"17037","mEJ8bqSDkQyRAotcHEdfZA","NIOwzgujIXKVBEVNTQBXpg","red bean ice cream","food",18,4,4
"17038","mEu6_R1z_WFezJY0zyFvLA","_j2EtQtgLuXGRBfbM5YwZA","red mongolian beef","food",31,3.5,3
"17039","mExgVLetcZna-Keyrc6t5g","iA8Ve2sZKN5Vz3mYKrtCaQ","fried ice cream","food",15,4,3
"17040","mF-4gu91Sf72i_AmD1Rk3Q","6x4BDO6DrX9QXecdPCpVwA","smoked chicken","food",14,4,2
"17041","mF0CHigqh2cSoMjI-epVlg","illl9cvvlgloor7GrIvwug","kalbi fajitum taco","food",18,3.5,3
"17042","mFCmXktRDEpUnFMzm1rrwQ","PBmMvDows5HWIqrEVvNfQQ","salad","food",5,4.5,1
"17043","mFDA9Tz-dtxqOGt9_e5rVQ","VFLf1AnhM_QMnnjZjsVO7Q","pork tenderloin","food",15,3.5,2
"17044","mFJHgrtEJWpu4CcwrZN3Zg","kkdm8TM6qTaVnrz5XsG0hQ","famou egg dish","food",37,4.5,3
"17045","mFa1HFnV-breLwfSrjTx6Q","xmWs-su5eB5_57CIw4sqfw","rolled pastum fresh sausage tomato cream truffle oil","food",122,4.5,8
"17046","mFoYUEGsr6igx9YtPZvc8Q","jLxeBgWhLRbII2ACkgH1Sg","egg","food",13,4,1
"17047","mFrlgMR8JwVjRdalNXNgJg","e3PBfbtXUjMziX6XGsOMoA","beef","food",10,4.5,1
"17048","mFyF7OemN3K5LteKohmM6w","AeIH5wAvBakAc-v-x3FhTQ","roasted sweet potato strawberry","food",37,4,4
"17049","mG16R1uOtQ8jFYHFQCWZnQ","3RlylOY452bA8rwliPUeUQ","spicy pork rib","food",14,3,3
"17050","mGCgeYZANy71so2XiDByQw","ZDPlCSHN2hdJSFVXFkaL7w","rainbow crepe cake","food",77,3.5,3
"17051","mGFa57Q_p83tGm9sfMlFQw","qmIHO-6T_KEfPC9jyGDamQ","crispy potato chili yogurt jalapeno dill little","food",86,3.5,7
"17052","mGS7ZnsKPRxfB09fuRWnaw","-wDNRL4lm1UgeFLG9KcrjQ","beef chow","food",15,3.5,2
"17053","mGhdfd-LMJLfdcrkp0UeMg","y7TV2trR4B9sbgXtyrqv8Q","breakfast pizza","food",89,4,2
"17054","mGuvG_pUqAJJfERuggqCbw","TmIucPRTngutrjDpC0nXgQ","burger","food",18,4,1
"17055","mGxu-nu1Pg_I-WhXGhUWFg","1jpYP-JNOEYCMIzP4OlGuQ","pork burrito bowl box coconut sauce","food",106,4,6
"17056","mH6J0kFnfUW8v1y3EsjHDA","4egAyQgylMPJgngmNGCloA","fried shrimp","food",17,4,2
"17057","mHfMCa6oFvrn9eeTMQut7Q","OHFH6ALQqq35NiEbD1eXuw","steamed pork bun shrimp noodle","food",34,3.5,5
"17058","mI0FuQHgWNBSzOgL9BwACw","yNPh5SO-7wr8HPpVCDPbXQ","cheese plate","food",12,4,2
"17059","mI2ZLksHMWGJu2vZiGb5ew","2sx52lDoiEtef7xgPCaoBw","sweet potato quesadilla","food",24,4.5,3
"17060","mI2sV9XoeQy8-YhPGUstag","Ed47ZME7NcLTZeIBUYsdog","red cookie toasted almond ice cream peanut butter","food",67,3.5,8
"17061","mIe3mC_VsKQvR0yCnmiDOQ","ukCTLs6T8LY1eUBXiAlmCg","salad dressing red wine champagne vinaigrette ranch","food",69,4.5,7
"17062","mIi0Jp-xWlEAP5jEIbmHLQ","JijwZPUuFqQqUekNR--dfw","salad","food",13,4,1
"17063","mIp8JXxKQLxURhYYk4UMGw","D_pwairtGGR0V_w2xx5XeA","bread","food",5,4.5,1
"17064","mIwZHtFiUwHwvHE20vgL6w","P7pxQFqr7yBKMMI2J51udw","sun burger","food",17,4,2
"17065","mJEuomgGr6LUvgjxxhX_tg","9urG14qwHtGRpQQUYY2y9A","strawberry banana","food",52,4,2
"17066","mJRv5g6L5AztDGTBd-ZlFg","AASa5G_OHCxGQ0tbjT_2tw","fried crispy chicken","food",47,4,3
"17067","mJgz73SUWhg1f5RSl8ITQA","xfWdUmrz2ha3rcigyITV0g","burger","food",16,4,1
"17068","mK0-S7U84ILS7iuyx28Obg","faPVqws-x-5k2CQKDNtHxw","mango salad","food",11,4.5,2
"17069","mKLUcm992xxGoVZ-Aljy3A","u0F9WJbECpg5fEesAx94xA","arepa chorizo pork belly shredded beef red bean rice","food",105,4.5,9
"17070","mKUIry0SLkI6yM3U3AkaHw","ipFobdM6X_4SNMA9ZBfdAQ","greek salad","food",25,4,2
"17071","mKnbrr-i7QZdNVOluNp_Zw","NXT94mdw1KWadc3q0u0KYg","mushroom tofu steak","food",19,4,3
"17072","mKtM34g4CO3xwM8thXzaWA","EnCIojgP5KTr1leaysFE3A","garlic shrimp arepa fry","food",29,4.5,4
"17073","mKxaRd9-8cjG6D_InRfTRQ","K5Q2vkF5UpytV9Q1rB-5Yg","fried rice","food",16,4,2
"17074","mLUFzO1X1Vii9KUy8I-vhw","-ICGmF2qUVKdvOehVNgPbg","fresh lumpium","food",12,4,2
"17075","mM0FGV8zulFDgsi6I-CADQ","2bTfMJCido0G8U0tk8hDkg","roasted trout pea potato fennel puree black garlic sauce","food",87,3.5,9
"17076","mM3aeaDdfE9Ts-Cog4XSag","2iTsRqUsPGRH1li1WVRvKQ","carson brussel caesar black kale bacon beef fat","food",91,4.5,8
"17077","mMD3chf8vokQFMXVS90iFw","E6tGAYZ2J1EIwCDHtVI1yg","chicken noodle entree","food",27,4,3
"17078","mMFzNL0hxGUT8cLMbls4ow","3BTFQ0FTvNK9SR8zmjz0CQ","soup","food",16,4,1
"17079","mMX9DYozbpUuXQwA1DcC7Q","aS1qJzTGyluRT2tJ09Jbaw","black dressing instead white sesame dragon fruit salad","food",128,4.5,8
"17080","mN0slL-ofuk9ClU_p8K7zg","1Ok2EXqdH-R0sy-_tyOrMg","salad","food",14,3.5,1
"17081","mN2qnwV4lJkvtV2K14r70Q","_w5hBpkjHs5_Hv3pLeHtIw","cheese plate","food",16,4,2
"17082","mNA_ICiqHsrOMk1A3mqHZQ","eaNenRk_liZBERFFLCXqqQ","ice cream","food",30,4.5,2
"17083","mNE3SCLUqWjKlORDEJoe_w","Rh2smrKvcamnP8VBUgMI0Q","chicken","food",12,3,1
"17084","mNIkMorzhXg3kiO6hXf98w","MVjkFLHNJmbQ-ZTd3QY3nQ","roasted pork tomato carne shredded beef flavor","food",125,4.5,7
"17085","mNObOnDIUpHAL2xAkJKYOA","auufMM0imMP0w7soM52PHQ","buttermilk crispy chicken sandwich extra meal","food",62,2,6
"17086","mNbXmZS5iecLfk4DEs7LwQ","eR7Iw_X54m3YLWkXp9y35Q","salmon fry","food",33,4.5,2
"17087","mOEhlz1GWZQ0hFuXijKd4A","WRQ-9LluyivReFiQZFUujw","bulgogi burger asian slaw onion flavor topping","food",128,4.5,7
"17088","mOPdjHcUqxrik_hqV-C7Lg","hJViQq6y36YuiJMXezGqzw","tasty fried chicken","food",27,4.5,3
"17089","mOShzJPRimHhDbyNvmrZbg","JyxHvtj-syke7m9rbza7mA","garlic tuna fried calamari","food",37,3.5,4
"17090","mOSoM6KqVtx3SgvWpP9q6A","vh1tPEaPioD78QmoqnWXpw","chicken pad thai","food",16,3.5,3
"17091","mOb1VI9w1iDg9Cjnrlmw1Q","0q_BHpxbikVtPRRLRu-U0g","pineapple cake banana cream guava sauce coconut sorbet","food",77,4.5,8
"17092","mOuy0O1yKcyQR_6svs2X-w","ebL8hN0iieaa3rClnDfLlw","curry medium heat brown rice box thai ice tea","food",66,3.5,9
"17093","mOzYQ6522GnM1O-vsBLhZw","5idHlOd78PQH93RWIM6KYA","salmon burger","food",13,3.5,2
"17094","mP17pFWhDf97d2tIabCbXA","PAJlmByrU8zAB3WsXxA30Q","sesame ball deliciou sweet treat","food",36,3.5,5
"17095","mPJmqJJDsD_eCj9Gf-Ko8g","9ET_RUNztevq4_OLAX80Gg","crispy duck egg asparagu mustard dressing dinner","food",119,3.5,7
"17096","mPaR7eL5etcmJ3Hf4ObEwA","M4RwZL5bTBTwwbVcoaDbtw","breakfast burger egg bacon cheddar home fry spicy","food",68,4.5,8
"17097","mPm6IhkB4KVrbbIpzDQDZg","M8Pl5qAmmrODfHeX6GOjsw","gyoza bbq pork belly spicy salmon roll blue tuna","food",69,3.5,9
"17098","mQ2FqxD0u1mb0c24_ciWlQ","nry8dee2hjMyY3odd0AUZw","ice cream","food",14,4.5,2
"17099","mQDGf9Q9MZ6iU2KPFvXR6Q","mUdalYTuAtnZm2K9zoH27Q","pan seared halibut sauce","food",48,4.5,4
"17100","mQjgM6mLunqyIN1UNXybRw","adU58x75VWjbsyFdoO_m3w","herb crusted salmon","food",19,3,3
"17101","mQjkCt9rDpp3bnPWglMX0g","9Jo1pu0y2zU6ktiwQm6gNA","grilled chicken teriyaki","food",37,4,3
"17102","mQuPnYiyT3iZxRx5VxWHeg","698nukvxe7mq2Fra5vDikQ","bread","food",12,4,1
"17103","mR3NQ4uhQ9YBkUixtjq4KQ","2tC8oReqFUT0_uVQ3kHePA","bowl","food",13,4,1
"17104","mRiGYtMTiJ9Td9tT6UfqmQ","hDD6-yk1yuuRIvfdtHsISg","spicy salad","food",17,3,2
"17105","mRmTjDKiKm8H-20WhRbIMA","Eq3qA7F5uZBUbcYXROzntA","rock roll","food",54,4,2
"17106","mRsJPVLloGOn4WxT41i9Kw","OqhMk3pIe-q-_ixiC6TNjw","chipotle chicken scrambled egg avocado wrap","food",46,3,6
"17107","mS6DEc1_SETT7AOLyhr-Dg","QZz6EwylI-Tn7dcxP-1uvA","grilled pork banh","food",20,5,3
"17108","mSDP2nh9DCeB3cuLcFOWmg","bsXRu6wXmn_pRAGToCEPjQ","sushi roll","food",58,3,2
"17109","mST5T7QtrUt-XyOSA5nONQ","VZQPYoK6l_vo5jwYgabJdQ","white burger","food",18,4,2
"17110","mSZ_q6Wu91mix2Ab3F-Qqg","LNGBEEelQx4zbfWnlc66cw","snow crab leg shrimp","food",31,4,4
"17111","mScQr26aBs-Gm0AvofXqeg","XQETjKH84gxDrAiz2lH7Wg","small cake flavor sundae","food",55,3.5,4
"17112","mSgJSDDTm9b0HGhUAg8Ngg","7olK8lUgnv5O8PyvN8t_Yg","clam shrimp linguini","food",25,2.5,3
"17113","mSqJBUCoDcxCLvg_5OjsBA","MkP_RUY-cEF3B4e7hf7KmA","taco","food",28,3,1
"17114","mSzFi7VFOld0tfLIrf6rdA","31acLzszeCCpeXmyAnoTdg","shrimp risotto","food",49,4,2
"17115","mTD2lNRwwvwWrFcSoFpRKw","EpJhRvkGDFE-GDPHM32klw","jasmine rice chicken","food",34,4,3
"17116","mTechlIClLXRLvCKd4EamA","6SwdqYrQSASONmrgG4mBjA","blue crab cake","food",31,4,3
"17117","mTlP3mmJcjErPILYVgyqzA","jO3ikdNbF_TGGv87izTkEg","chocolate chip cannoli","food",22,3.5,3
"17118","mU6WdIS7ZE2KxphHgtUvbA","9ET_RUNztevq4_OLAX80Gg","grilled kale salad","food",18,3.5,3
"17119","mULK42S56RoMOxK7EvTV8Q","ALp--wAIVL4qQfCANn3ffw","pizza cheese","food",42,4,2
"17120","mUYFlfnDEAKYBSF9zaztZw","8pmGz3Lg4f_r7HdDZPa4dQ","pepperoni pizza slouse","food",38,4,3
"17121","mUzj3Tk5vH1VmSX8nEYnvA","pwdZMC9Q2QH2uNbUj3NDeA","coffee ice cream macaron","food",24,4,4
"17122","mVRMuK8lTy4tN-WPrOxwmA","KqxJcRmPEdiUTXHwsZcOZw","deliciou chicken","food",48,3.5,2
"17123","mVaHGbXctljQudcbExpWUg","EAwh1OmG6t6p3nRaZOW_AA","steak egg medium","food",26,4,3
"17124","mVjcG0e6D3qZYMG7JP629Q","W2NzlS8OJzGfDfr9oRz11Q","steak burger","food",30,3.5,2
"17125","mVoQ0xMdf-NIBY-A-MAFhw","EvE23d1PSbfGWe7EA5HRBQ","mongolian beef chow","food",24,4.5,3
"17126","mVwklWruVeu3pDHr6IFWAg","LBHbyID7tcaGszznHtnCrw","gyoza pork dumpling hot mustard happy","food",74,3.5,6
"17127","mW2yNMiKO-e03XST6p9nKw","RXaxKQJtExnRZX1inf8Nyg","chicken fajitum","food",14,3.5,2
"17128","mW3wN2_zs5ZM7LCJ9XFRNw","kJhQq1BFz7lOYLve7xPaJQ","wing honey sauce","food",17,3.5,3
"17129","mWSWjIQ5EkrDyCIxBIrK0g","MKYcOZSpMwJK7uwacK13EA","style pizza chef","food",56,4.5,3
"17130","mWUyW-XESUbyg_qc-nC2vw","XT25YpQoNDuzAZHur-HZ8g","pepperoni pizza","food",15,3.5,2
"17131","mWX_bX3kuxKl4Ji2VE3H5Q","_xAJZOKBMPOe47p1MphB2w","crab fried rice","food",20,4,3
"17132","mW_flZZ80QOfC3B0rLL6Yw","xL9EhlYVMSe2mdkisYjXog","chicken platter","food",24,3,2
"17133","mWcy-Numf3bBsgnAmCWu_w","aD0EslPREWGDlSpD0RMlEg","chicken rice","food",19,4,2
"17134","mWo-t8_c_xcgkRN_Fikhtw","O7UMzd3i-Zk8dMeyY9ZwoA","grilled gelato panini gorgonzola pear walnut","food",73,5,6
"17135","mX-Mt3rABXyEKi3qQf5Pmw","SBNucLXc9dQP6VBj__XOmQ","chicken","food",19,4,1
"17136","mXAW6EMdegRvEFzYM3L_8g","mlOFd0pHDcav5hcnbKJiXQ","salmon bento","food",23,4.5,2
"17137","mXKcwop1TT5TAIzZzK4VCw","p88uLSXoE71zw4PudgmCSg","bagel garden cream cheese","food",30,4.5,4
"17138","mXR3HXCbKtPJB3Ui-YuRHw","f9OqUyBsY4wCfsnrcIj_Xw","fried noodle","food",18,3,2
"17139","mXUkOUJ6eBf10sltUliMmA","CN5nuUQod0f8g3oh99qq0w","salmon","food",25,4,1
"17140","mXf17oRlLWpHHby4rTG6dg","Cni2l-VKG_pdospJ6xliXQ","lobster burger","food",14,4,2
"17141","mXjVctOT9bXSTGZqi_alug","eY98EH_PHGnJVaJ7t2UpoQ","half chicken souvlaki","food",43,4,3
"17142","mY2jm1ZRNHjakN1xahzyjg","Hx6HNJfEGgllQ3-dyoNDbA","pulled pork nacho","food",18,3.5,3
"17143","mYB2EMb7z1HCcvKchWTXWg","sXoIcZlAQdQS08IqRBL0dg","chicken wrap","food",12,4,2
"17144","mYHesw2sdgMYr0UO-s_Gaw","5WJOM9DefIvLOIrntDIv-A","pizza vegetarian","food",47,4,2
"17145","mYMejkKR3vp0SNtDClDoSQ","QGTqGNLZbBA1QD8L_fO9ZA","special complimentary platter","food",41,3,3
"17146","mYSBOMj4l0g_xOdIu5FtuQ","2Q89PhkcyT9uZnQORmqMKg","soup","food",20,3.5,1
"17147","mYXpOCm5Ubqp_eDeZpFNOQ","FyKefsWq62xeXpje0Flcig","entree lobster stuffed pastum","food",52,4.5,4
"17148","mZ77hkO5fEy_0FMelkM5ow","82mWTnfbGDE1jJ2NDMxfNw","avocado garbanzo bowl","food",33,4,3
"17149","mZRoGxzHu7gOdqUyf_vjMA","O66Zy8Y13VBm72ZDhS4fIg","tomato salad","food",18,3.5,2
"17150","mZZ212TvDQUSqU0XHGYZIg","IhM1UBvAMM5Fia4f_v1wdQ","chicken taco","food",12,4.5,2
"17151","mZr3-R3GjBaa_u0b_vpLMw","Q4pg6LcRCYMlml-5jg4Z5Q","carrot cake pancake","food",20,4,3
"17152","mZtxLqGkOGbL07rXWQLIHQ","iA8Ve2sZKN5Vz3mYKrtCaQ","sticky rice mango","food",21,4,3
"17153","mZzsfXlUb-wRmGg4ksfkkw","bRR4gsjHv0F_RnRGjQBqlg","italian ice vanilla frozen custard","food",59,4.5,5
"17154","m_6PVSbVHiB5SR5g-Iq9BA","16-Ne-iDt5HpHWIP9fOmhw","chocolate cookie","food",16,4.5,2
"17155","m_UIPmX6Z9sEmrBTxuR7rw","ARH8diyhBtiSgRR4_7oxmg","candied bacon chocolate waffle","food",36,3.5,4
"17156","m_aTECrbbGHdN9jNylbG5g","vtkJXE_Vdz27rWm6mfAw6Q","bbq duck flavor deliciou","food",45,3,4
"17157","m_jFdFWCTYjpxTpXtGskIQ","CoyeXg8FBsS_d20QzNIy-A","honey orange cinnamon sugar vanilla ice cream","food",74,4,7
"17158","maHThjUfNVyK3Vxd0cJL9w","kUz5-7Nm-gzQAmvgvegbLg","fire roll","food",9,3.5,2
"17159","maJOq92zmSLuE-32A3yNKg","hRL_qCrcu9UL773su0QabQ","salmon sashimi","food",14,3.5,2
"17160","maw87eqdK_Cf9n4ozmLESw","szhJLmdLDVFTevm8fu0T4A","fish soup","food",13,3.5,2
"17161","mb5lxOLZHKGLjvCYIUe8MA","wPgp3oddFUzpGrQc__HYhg","strawberry vanilla crepe breakfast","food",36,2.5,4
"17162","mb9Vp1TJ_DP0q7EKPWkUrg","H94fBucKEuNKsjbSy7WODg","little szechuan chinese chicken wrap salad",NA,NA,NA,6
"17163","mbE5bxmTNDcARVuUPoFySA","qdd1DHfeKHE72_djJxCJdQ","fiestum salad","food",12,3.5,2
"17164","mbEnIejVOgDHh7gXrKEejg","19wvilYB417bpSWrNl19bw","taco","food",5,4.5,1
"17165","mbZ1jt2myR4Pwwp5yKXFDw","jMArT7rSpW3Be8CaI6wo-w","half chicken large","food",36,3,3
"17166","mbp-dPJoHKlOAtLwljo4gA","0q_BHpxbikVtPRRLRu-U0g","scallop potato chip","food",24,4.5,3
"17167","mbtVF-f6vuGJ861egbaJqw","JDIbJyTbvmUqCDRHjGcGIQ","big brunch burger","food",17,2,3
"17168","mbvf8Afiszq8iuHiz9uBBw","MKYcOZSpMwJK7uwacK13EA","home burger egg","food",20,4.5,3
"17169","mbzRHX6frZNKmJMu-YA27Q","G6w_9uzW4o3Oyb3z8oOZyA","roll","food",12,4.5,1
"17170","mc8OOewEuUd8nXdn_2mRQA","MdjIl105vqCYUGKFSUVytA","bread basket apricot peach butter","food",38,3.5,5
"17171","mcJIIo3NzXi7xAWVUt-WhA","NYoSzQnJX2vBOT2278UcMA","fried noodle pork","food",59,4,3
"17172","mcYOqi-iQfYgGnbVQTp2Jg","w1clLiXOo-yLhNjt5jDBCA","dragon roll","food",11,4,2
"17173","mc_HGakc3qh6AgMzxmnx-g","5nyKUHibR4GCs6ojVljFdA","sirloin steak garlic","food",36,3,3
"17174","mceySWSMyzs9fJEF8c1unw","Y-S2LhHefBdnX8VP5Bh_JA","fish chip traditional fat fry sauce","food",75,3,6
"17175","mcotwyB9CgBzsoIt87ygmQ","Bf2fuqWbHd3L-X69FSMvmg","bean soup bacon","food",21,4,3
"17176","md8mVMhR0zcL7-pp0TSZzA","wqFkAsxYPA5tcdSkYMtrrw","chicken wrap bowl","food",39,2.5,3
"17177","mdBV5yyJ6_28VtYMH9zhnQ","N95IG-T9bbR2iNL9_an1SQ","pork belly banh korean kalbi","food",128,4,5
"17178","mdHxQRFbWItv72O_ooCRCg","EE_CKAAq7_oL7jfxmUKhuw","garlic parsley butter breadstick","food",37,2.5,4
"17179","mdTjdb3aJspFBLAbBEcbWQ","yet0Pww_ouW49T7V41ecSw","shrimp","food",15,4,1
"17180","mdX_v1SYzz93BIC8z4SkTA","3f0-EXRF0oy6NDsFh9TJKA","fried chicken sweet chili sauce","food",53,4.5,5
"17181","mdasccQyrxHyzgzxf3HSfg","7sb2FYLS2sejZKxRYF9mtg","japanese lasagna roll","food",24,4.5,3
"17182","mdykfIabIw8ztiP6-QIcgQ","BnpuVvPy3sfLlkqKCx6Xnw","toasted bread turkey sandwich","food",49,2.5,4
"17183","meYkMUkGOBacltVcmB2YYg","Lh5qnT2m2b4lvyYiMGMDkg","cheese plate","food",12,4.5,2
"17184","metfaJbh9cxeCXkQIew15g","i-NdezhBkAP2zoZGwwariw","sushi lunch special chef","food",75,3.5,4
"17185","mewQWgyAaOkCle8EKBLU4w","H3cMcV9KK3g2pi68lDNsng","salmon burger","food",13,4,2
"17186","mezZnoQg2igjRGJJsgsGwg","LbQUkzmrOcbGAq0n_90-hg","pork bun","food",9,4.5,2
"17187","mfPGbx1bLkoOcY4iWeKKlg","1PMwRG0uWGxk2hIVEQj62A","sticky rice wrapped lotu","food",33,3,4
"17188","mfZamjI6otO66iXsgvs6iQ","bzyoY6HHZJS39fspg-6DrA","beef brisket jalapeno cheddar sausage","food",48,3.5,5
"17189","mfmtg4iUNxRjTqJo-neHEw","_sUPPLcw7U1FrNSQ0_r6zg","shrimp cocktail","food",19,4,2
"17190","mg7NOxwtEl1eJdLCt0a0fg","zgGoxOsThXKAcs2lAgC9yg","caesar salad","food",12,3.5,2
"17191","mgFwpbPPxC05elfRg1UEhw","-ed0Yc9on37RoIoG2ZgxBA","short rib fried rice","food",20,4,4
"17192","mgHzOd9DITGpJfyGkU2U_A","fRu_POqPowUo6nHSRMjOPw","chicken","food",12,4,1
"17193","mgLcwZMlza6UJKOmSjJTCg","j5nPiTwWEFr-VsePew7Sjg","spicy salmon roll","food",17,4,3
"17194","mgNpZPEirx9BH4XcOt4JEA","Hp8k_RpSIWSeJguyaQpfIw","small cinnamon tre lech honey strawberry red chocolate cake","food",85,4.5,9
"17195","mgZC_BPU51VN37NjzCDHWQ","-io9loC11Z73p_QDAWytpA","ice cream","food",14,4.5,2
"17196","mgnmWxWN3h4RPtLzIhA65Q","rcaPajgKOJC2vo_l3xa42A","cheese danish","food",13,4,2
"17197","mhEJZFEgWB-HB8Ap9Gbgfw","7m1Oa1VYV98UUuo_6i0EZg","burger","food",11,4.5,1
"17198","mhdYu-5GnBt4810o8oFXGw","xiAiahsdBfTxYCFfvZmMfQ","basil spinach kale avocado toast tofu salad","food",62,3.5,7
"17199","mhtyVsEYvZD2fD7IQOQq-w","k1PkpDm5d5pYJI1K_3UYpw","cheese steak","food",19,2.5,2
"17200","mhwTXgmoiFFGRqC_fiR6nw","KwQbwepLHtqHmWkyuD6xUQ","egg bagel belgian waffle chocolate chip","food",68,4,6
"17201","mhy3zCYE2zgWOomkYAl8Dg","e3PBfbtXUjMziX6XGsOMoA","beef mini miso garlic rice bowl","food",61,4.5,6
"17202","mi-JFtrkmN8b7RUdjWgz7w","3Jq5LfJ5fmJ5KmuA6VHmzw","steak skewer","food",25,4,2
"17203","mi8SBr6-FTku7s7-ds8Avw","iSQwKRrLYYi-dI2PpJmJJg","nigiri dry fresh","food",27,4,3
"17204","miINbcSnoeO4M-jvhYAfVw","e3PBfbtXUjMziX6XGsOMoA","tempura shrimp fish cake asparagu pumpkin","food",50,4.5,6
"17205","minxUz7yucqzMi4td_Uo8A","WElec_bplWbp2aRcY-VJZA","crab","food",13,4.5,1
"17206","miswF6LYgNOpTK766_Jl6Q","SfvxPlsZrvyPXbuAW8KCMw","californium poke bowl","food",37,4,3
